id,title,description,price,image[0].url,url,brand,provider,status,activity_category,activity_date,location_name,performers,custom_number_0,custom_number_1,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_number_2
133513,דרקולה של בראם סטוקר,"דרקולה (ארה""ב 1992)
BRAM STOKER'S DRACULA
בימוי: פרנסיס פורד קופולה
Dir: Francis Ford Coppola
משחק: גארי אולדמן, וינונה ריידר, קיאנו ריבס
האגדה על הנסיך-ערפד מטרנסילבניה בטיפולו הראוותני והאולטימטיבי של פרנסיס פורד קופולה. גארי אולדמן הוא דרקולה המבקש אחר ורידיה של וינונה ריידר בלונדון של המאה ה19-, בשעה ששלוש יפהפיות העובדות בשירותו (ביניהן מיכאלה ברקו) מסתפקות בדמו של ארוסה הצעיר (קיאנו ריבס), הלכוד אי שם בטרנסילבניה בתוך טירתו של הערפד. סוללת הכוכבים כוללת גם את אנתוני הופקינס וטום ווייטס, צילומי הסרט המרהיבים והאפקטים הקולנועיים הרבים הופכים אותו לחזיון מרשים. (130 דקות. אנגלית, תרגום לעברית) (min, Eng. Heb sub 130)

הקרנת בלוריי",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2022/04/%D7%93%D7%A8%D7%A7%D7%95%D7%9C%D7%94-%D7%A7%D7%95%D7%A4%D7%95%D7%9C%D7%94.jpg,https://www.cinema.co.il/event/%d7%93%d7%a8%d7%a7%d7%95%d7%9c%d7%94-%d7%a9%d7%9c-%d7%91%d7%a8%d7%90%d7%9d-%d7%a1%d7%98%d7%95%d7%a7%d7%a8/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-24,אולם 4,,20260924,17,24.09.2026 21:30,אולם 4,https://cintlv.presglobal.store/order/133513,,9986
132456,"בוקר טוב, עזה","בוקר טוב , עזה (ישראל 2026)
 בימוי: חנן ברנדס ומתן סקופסקי
 GOOD MORNING GAZA
 Dir.: Hanan Brandes and Matan Sacofsky
 אור ברנדס, סטודנט לפסיכולוגיה ולוחם במילואים ששירת בעזה כנהג טנק (""עגלון""), משדר פודקאסט מאולתר לחיילים דרך רשת הקשר. משיחות גלויות על פחד, הכחשה ותחושות נקם ועד בדיחות והטרלות – החיילים פותחים את עצמם ומדברים בגילוי לב. באמצעות קטעי קול מתוך רשת הקשר, לצד צילומים אינטימיים מתוך הקרבות, נפתח צוהר לנפשם של הלוחמים בתקופה שלאחר 7 באוקטובר.
 (52 דקות, עברית)",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%91%D7%95%D7%A7%D7%A8-%D7%98%D7%95%D7%91-%D7%A2%D7%96%D7%94.jpg,https://www.cinema.co.il/event/%d7%91%d7%95%d7%a7%d7%a8-%d7%98%d7%95%d7%91-%d7%a2%d7%96%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-25,אולם 4,,20260925,18,25.09.2026 12:00,אולם 4,https://cintlv.presglobal.store/order/132456,במראה הישראלית,21251
133375,סינדרלה I מדובב I על פופים,"מהסרטים הקסומים ביותר של דיסני, המבוסס על אחת האגדות הקלאסיות האהובות בכל הזמנים. סיפורה של סינדרלה, אשר מושפלת על ידי אמה החורגת וצמד אחיותיה המרשעות, שהופכות אותה למשרתת האישית שלהן ומונעות ממנה ללכת לנשף המלכותי. כשסינדרלה טובת הלב כמעט מאבדת תקווה, היא מקבלת עזרה מכמה חברים לא צפויים ופיה טובה אחת.

1950 ארה""ב",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2023/06/logo.png,https://cintlv.presglobal.store/order/133375,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-25,אולם 6,,20260925,18,25.09.2026 13:30,אולם 6,https://cintlv.presglobal.store/order/133375,,16637
133357,שפתיים - נבחרי דוקאביב,"שפתיים (ישראל 2026)
 בימוי: רובי אלמליח
 LIPS
 Dir: Ruby Elmaliach
 סיפורה של להקת ""שפתיים"" המיתולוגית משדרות, הלהקה הראשונה שהעזה לשים את השפה המרוקאית בקדמת הבמה, ובכך הביאה בשורה של גאוות העדה לאולמות החתונות ובהמשך גם שינתה את תעשיית המוזיקה הישראלית. להקת ""שפתיים"" הקליטה שישה אלבומים והתפרקה בשנת 1998, לאחר שחבריה הסתכסכו. שלושים שנה מאוחר יותר – חיים אוליאל, סולן הלהקה, מאבד את בנו וגם את אחיו, מתופף הלהקה, תוך זמן קצר, ומבין שעכשיו הדבר הנכון לעשות הוא לחבר את חברי הלהקה, ולהקים את ""שפתיים"" מחדש.
 60 דקות, עברית וערבית, תרגום לעברית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%A9%D7%A4%D7%AA%D7%99%D7%99%D7%9D-%D7%97%D7%93%D7%A9.jpg,https://www.cinema.co.il/event/%d7%a9%d7%a4%d7%aa%d7%99%d7%99%d7%9d-%d7%a0%d7%91%d7%97%d7%a8%d7%99-%d7%93%d7%95%d7%a7%d7%90%d7%91%d7%99%d7%91/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-25,אולם 4,,20260925,18,25.09.2026 14:00,אולם 4,https://cintlv.presglobal.store/order/133357,במראה הישראלית ; נבחרי דוקאביב 2026,21337
132956,אפטר בסינמטק | פולחן הדמים,"נעים וריאן, שני נערים מאוהבים ממשפחות נוצריות, נמלטים מישות אלימה ששוחררה על ידי הכנסייה ולובשת את צורת האנשים בהם הם חושקים יותר מכל – זה בזה.
סרט הביקורים של הבמאי והתסריטאי אדריאן קיארלה הוקרן בפסטיבל סאנדנס האחרון לתשואות רבות. המבקרים שיבחו את האימה הפסיכולוגית כסיפור אהבה מסעיר, מקורי, מתוחכם ומפתיע ששם את קיארלה על המפה.
 אימה, רומנטיקה | 88 דקות | אוסטרליה 2026
 דובר אנגלית, מתורגם לעברית

Leviticus",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%A4%D7%95%D7%9C%D7%97%D7%9F-%D7%94%D7%93%D7%9E%D7%99%D7%9D.jpg,https://www.cinema.co.il/event/%d7%90%d7%a4%d7%98%d7%a8-%d7%91%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7-%d7%a4%d7%95%d7%9c%d7%97%d7%9f-%d7%94%d7%93%d7%9e%d7%99%d7%9d/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-25,אולם 4,,20260925,18,25.09.2026 21:30,אולם 4,https://cintlv.presglobal.store/order/132956,צעירים סינמטק,21310
133412,החלק החסר סינמטק,"החלק החסר (צרפת/בלגיה/יפן 2024)
בימוי: גיום סנה
משחק: רומן דוריס, ג'ודית שמלה, מיי סירנה-מסוקי
A MISSING PART
Dir: Guillaume Senez
ג'יי, נהג מונית צרפתי המתגורר בטוקיו, מבלה את ימיו ולילותיו בנסיעה ברחבי העיר הסואנת – אך לא רק כדי להתפרנס. במשך תשע שנים, מאז שנפרד מאשתו היפנית, הוא מחפש אחר בתו לילי, שמעולם לא הצליח לקבל עליה משמורת. תחושת האובדן והבדידות מלווה אותו בכל נסיעה, עד שלבסוף הוא מחליט לוותר ולשוב לצרפת. אלא שאז, רגע לפני עזיבתו, צעירה מסתורית נכנסת למונית שלו… לילי. עולמו של ג'יי מתערער כשהוא מבין שהנערה שלפניו היא בתו – אך היא אינה מזהה אותו. בין הדחף לחשוף את האמת לבין הרצון לנצור את הרגעים החולפים איתה, הוא יוצא למסע רגשי שמעמיד במבחן את עברו, אהבתו והיכולת לסלוח.
 98 דקות, צרפתית ויפנית, תרגום לעברית ולאנגלית.",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2025/04/%D7%94%D7%97%D7%9C%D7%A7-%D7%94%D7%97%D7%A1%D7%A8.jpg,https://www.cinema.co.il/event/%d7%94%d7%97%d7%9c%d7%a7-%d7%94%d7%97%d7%a1%d7%a8-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-25,אולם 3,,20260925,18,25.09.2026 21:30,אולם 3,https://cintlv.presglobal.store/order/133412,,21357
133378,ספיידרמן: יום חדש | מתורגם,"לאחר ההצלחה הגלובלית חסרת התקדים של הסרט הקודם, הסרט ""ספיידרמן: יום חדש"" פותח פרק חדש לחלוטין עבור פיטר פרקר וספיידרמן. 4 שנים חלפו מאז אירועי הסרט הקודם ופיטר הוא כעת אדם בוגר שחי לגמרי לבדו, לאחר שבחר מרצונו למחוק את עצמו מחייהם ומזיכרונותיהם של האנשים שהוא אוהב. בעודו נלחם בפשע בניו יורק שכבר אינה מכירה את שמו, הוא מקדיש את עצמו לחלוטין להגנה על העיר שלו- ספיידרמן במשרה מלאה, אך ככל שהדרישות ממנו הולכות וגוברות, הלחץ מחולל שינוי פיזי מפתיע המאיים על עצם קיומו. באותה שעה, דפוס חדש ומסתורי של פשעים מוביל להופעתו של אחד האיומים החזקים ביותר שניצב מולם אי פעם.",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%A1%D7%A4%D7%99%D7%99%D7%93%D7%A8%D7%9E%D7%9F-%D7%99%D7%95%D7%9D-%D7%97%D7%93%D7%A9.jpg,https://www.cinema.co.il/event/%d7%a1%d7%a4%d7%99%d7%99%d7%93%d7%a8%d7%9e%d7%9f-%d7%99%d7%95%d7%9d-%d7%97%d7%93%d7%a9-%d7%9e%d7%aa%d7%95%d7%a8%d7%92%d7%9d/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-26,אולם 3,,20260926,19,26.09.2026 10:30,אולם 3,https://cintlv.presglobal.store/order/133378,,21354
133215,חברי הדרקון אליוט I 8+,"פיט הוא יתום אשר אומץ על ידי משפחת גוגן האיומה, שמעבידה אותו בפרך מבוקר ועד ערב. יום אחד, פוגש פיט את אליוט הדרקון שמיד נחלץ לעזרתו, ויחדיו הם יוצאים להרפתקאה בלתי רגילה.
ארה""ב 1977, תרגום לעברית 
128 דק'",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2023/09/%D7%97%D7%91%D7%A8%D7%99-%D7%94%D7%93%D7%A8%D7%A7%D7%95%D7%9F-%D7%90%D7%9C%D7%99%D7%95%D7%98.jpg,https://www.cinema.co.il/event/%d7%97%d7%91%d7%a8%d7%99-%d7%94%d7%93%d7%a8%d7%a7%d7%95%d7%9f-%d7%90%d7%9c%d7%99%d7%95%d7%98-i-8/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-26,אולם 4,,20260926,19,26.09.2026 11:00,אולם 4,https://cintlv.presglobal.store/order/133215,,13529
133376,סינדרלה I מדובב I על פופים,"מהסרטים הקסומים ביותר של דיסני, המבוסס על אחת האגדות הקלאסיות האהובות בכל הזמנים. סיפורה של סינדרלה, אשר מושפלת על ידי אמה החורגת וצמד אחיותיה המרשעות, שהופכות אותה למשרתת האישית שלהן ומונעות ממנה ללכת לנשף המלכותי. כשסינדרלה טובת הלב כמעט מאבדת תקווה, היא מקבלת עזרה מכמה חברים לא צפויים ופיה טובה אחת.

1950 ארה""ב",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2023/06/logo.png,https://cintlv.presglobal.store/order/133376,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-26,אולם 6,,20260926,19,26.09.2026 11:00,אולם 6,https://cintlv.presglobal.store/order/133376,,16637
132403,האודיסיאה סינמטק,"האודיסיאה | The Odyssey לאחר מלחמת טרויה, אודיסאוס עומד בפני מסע מסוכן בחזרה לאיתקה, כשהוא פוגש יצורים כמו הקיקלופ פוליפמוס, הסירנות, וקירקה לאורך המסע. סרטו החדש של הבמאי זוכה האוסקר כריסטופר נולאן בכיכובם של מאט דיימון, טום הולנד, אן האת'וויי, זנדאיה, לופיטה ניונגו, רוברט פטינסון, שרליז ת'רון, ג'ון ברנטל, אליוט פייג', ועוד.",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/07/%D7%94%D7%90%D7%93%D7%99%D7%A1%D7%90%D7%94-%D7%A7%D7%90%D7%91%D7%A8.jpg,https://www.cinema.co.il/event/%d7%94%d7%90%d7%95%d7%93%d7%99%d7%a1%d7%99%d7%90%d7%94-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-26,אולם 3,,20260926,19,26.09.2026 13:30,אולם 3,https://cintlv.presglobal.store/order/132403,,21246
133422,ערך סנטימנטלי + הרצאה,"ערך סנטימנטלי (נורבגיה/ גרמניה/ דנמרק/ צרפת/ שוודיה 2025 )
בימוי: יואכים טרייר
משחק: רנטה ריינסב, סטלן סקארסגארד, אל פאנינג
SENTIMENTAL VALUE
Dir: Joachim Trier 
הבמאי עטור הפרסים יואכים טרייר מתאחד עם רנטה ריינסב (""האדם הגרוע בעולם"") לדרמה מרגשת שהדהימה את פסטיבל קאן וגרפה את הפרס הגדול. לאחר מות אִמה של נורה חוזר לחייה אביה גוסטב (סטלן סקארסגארד), במאי קולנוע מפורסם, ובאמתחתו הצעה: הוא מעוניין שהיא תגלם את התפקיד הראשי ביצירה אוטוביוגרפית חדשה שעליה הוא עובד. נורה מסרבת, והתפקיד נמסר לשחקנית אמריקאית מבטיחה (אל פאנינג), שמשנה את מסלול הסרט. בין היעדרותה של האם האהובה, שובו של האב והעבודה על הסרט, נורה ואחותה אגנס מנסות לגשש את דרכן במבוך של רגשות סותרים ושאיפה לפתוח פרק חדש בחייהן.
132 דקות, נורבגית ואנגלית, תרגום לעברית ואנגלית
לפני הסרט הרצאתה של רחל אסתרקין:
האם הכל מותר בשם האומנות? החיים כחומר גלם אומנותי- על הדילמה המוסרית בין אותנטיות לבין חדירה פולשנית",65.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/01/%D7%A2%D7%A8%D7%9A-%D7%A1%D7%A0%D7%98%D7%99%D7%9E%D7%A0%D7%98%D7%9C%D7%99.jpg,https://www.cinema.co.il/event/%d7%a2%d7%a8%d7%9a-%d7%a1%d7%a0%d7%98%d7%99%d7%9e%d7%a0%d7%98%d7%9c%d7%99-%d7%94%d7%a8%d7%a6%d7%90%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-26,אולם 3,,20260926,19,26.09.2026 17:00,אולם 3,https://cintlv.presglobal.store/order/133422,,19813
132928,"בוקר טוב, עזה","בוקר טוב , עזה (ישראל 2026)
 בימוי: חנן ברנדס ומתן סקופסקי
 GOOD MORNING GAZA
 Dir.: Hanan Brandes and Matan Sacofsky
 אור ברנדס, סטודנט לפסיכולוגיה ולוחם במילואים ששירת בעזה כנהג טנק (""עגלון""), משדר פודקאסט מאולתר לחיילים דרך רשת הקשר. משיחות גלויות על פחד, הכחשה ותחושות נקם ועד בדיחות והטרלות – החיילים פותחים את עצמם ומדברים בגילוי לב. באמצעות קטעי קול מתוך רשת הקשר, לצד צילומים אינטימיים מתוך הקרבות, נפתח צוהר לנפשם של הלוחמים בתקופה שלאחר 7 באוקטובר.
 (52 דקות, עברית)",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%91%D7%95%D7%A7%D7%A8-%D7%98%D7%95%D7%91-%D7%A2%D7%96%D7%94.jpg,https://www.cinema.co.il/event/%d7%91%d7%95%d7%a7%d7%a8-%d7%98%d7%95%d7%91-%d7%a2%d7%96%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-26,אולם 4,,20260926,19,26.09.2026 19:30,אולם 4,https://cintlv.presglobal.store/order/132928,במראה הישראלית,21251
132667,פולחן - נבחרי דוקאביב,"פולחן

בימוי: אסא ריקין ואריאל ברנשטיין
הפקה: אייל דץ וגולדה אנטואן
שנה של התבוננות בחברה הישראלית שלאחר הזעזוע מאירועי 7 באוקטובר. חברה המחפשת נחמה בטקסים: דתיים, לאומניים, במחאה וגם בשכחה. המבט חוזר אל עזה החרבה, והופך בעצמו לריטואל לאומי
ישראל 2026, עברית | 80 דקות",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%A4%D7%95%D7%9C%D7%97%D7%9F.jpg,https://www.cinema.co.il/event/%d7%a4%d7%95%d7%9c%d7%97%d7%9f-%d7%a0%d7%91%d7%97%d7%a8%d7%99-%d7%93%d7%95%d7%a7%d7%90%d7%91%d7%99%d7%91/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-26,אולם 4,,20260926,19,26.09.2026 21:00,אולם 4,https://cintlv.presglobal.store/order/132667,במראה הישראלית ; נבחרי דוקאביב 2026,21265
132366,מתוך אהבה טרום בכורה,"LES ENFANTS VONT BIEN /מתוך אהבה 

דרמה 111 דקות 2025 
בימוי ותסריט : נתן אמברוסיוני 
בהשתתפות: קאמרי קוטן, ג'ולייט ארמנה ומוניה שקורי 
צרפתית תרגום לעברית ואנגלית 
באדיבות:קולנוע חדש 

ז'אן לא ראתה את אחותה סוזן כבר שנים. היא גרה בעיר שקטה בצרפת, עובדת קשה, מתמודדת עם כמה דברים, עד שיום אחד סוזן מופיעה במפתיע עם שני ילדיה הצעירים. לרגע נדמה שסוזן מנסה לחדש את הקשר, אבל האשליה הזו מתנפצת כבר למחרת בבוקר: סוזן נעלמת ומשאירה מאחור את הילדים.
מדובר בדרמה משפחתית אינטימית, מורכבת וחמה, העוסקת בעדינות ומתוך הקפדה על פרטים בשאלות הגדולות של הורות, אמהות ומשפחה. בליבו של הסרט עומדת הופעתה הנהדרת של קאמי קוטן בתפקיד הראשי.

""דרמה נוגעת ללב עם הופעה שובת לב של קאמי קוטן...היא לוכדת ללא שיפוטיות ובצורה פשוטה וריאליסטית את הבנאליות המטרידה של טרגדיה משפחתית ""La tribune dimanche",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/02/%D7%9E%D7%AA%D7%95%D7%9A-%D7%90%D7%94%D7%91%D7%94.jpg,https://www.cinema.co.il/event/%d7%9e%d7%aa%d7%95%d7%9a-%d7%90%d7%94%d7%91%d7%94-%d7%98%d7%a8%d7%95%d7%9d-%d7%91%d7%9b%d7%95%d7%a8%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-27,אולם 3,,20260927,20,27.09.2026 11:00,אולם 3,https://cintlv.presglobal.store/order/132366,,20052
133226,שפתיים - נבחרי דוקאביב,"שפתיים (ישראל 2026)
 בימוי: רובי אלמליח
 LIPS
 Dir: Ruby Elmaliach
 סיפורה של להקת ""שפתיים"" המיתולוגית משדרות, הלהקה הראשונה שהעזה לשים את השפה המרוקאית בקדמת הבמה, ובכך הביאה בשורה של גאוות העדה לאולמות החתונות ובהמשך גם שינתה את תעשיית המוזיקה הישראלית. להקת ""שפתיים"" הקליטה שישה אלבומים והתפרקה בשנת 1998, לאחר שחבריה הסתכסכו. שלושים שנה מאוחר יותר – חיים אוליאל, סולן הלהקה, מאבד את בנו וגם את אחיו, מתופף הלהקה, תוך זמן קצר, ומבין שעכשיו הדבר הנכון לעשות הוא לחבר את חברי הלהקה, ולהקים את ""שפתיים"" מחדש.
 60 דקות, עברית וערבית, תרגום לעברית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%A9%D7%A4%D7%AA%D7%99%D7%99%D7%9D-%D7%97%D7%93%D7%A9.jpg,https://www.cinema.co.il/event/%d7%a9%d7%a4%d7%aa%d7%99%d7%99%d7%9d-%d7%a0%d7%91%d7%97%d7%a8%d7%99-%d7%93%d7%95%d7%a7%d7%90%d7%91%d7%99%d7%91/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-27,אולם 4,,20260927,20,27.09.2026 17:30,אולם 4,https://cintlv.presglobal.store/order/133226,במראה הישראלית ; נבחרי דוקאביב 2026,21337
132402,האודיסיאה סינמטק,"האודיסיאה | The Odyssey לאחר מלחמת טרויה, אודיסאוס עומד בפני מסע מסוכן בחזרה לאיתקה, כשהוא פוגש יצורים כמו הקיקלופ פוליפמוס, הסירנות, וקירקה לאורך המסע. סרטו החדש של הבמאי זוכה האוסקר כריסטופר נולאן בכיכובם של מאט דיימון, טום הולנד, אן האת'וויי, זנדאיה, לופיטה ניונגו, רוברט פטינסון, שרליז ת'רון, ג'ון ברנטל, אליוט פייג', ועוד.",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/07/%D7%94%D7%90%D7%93%D7%99%D7%A1%D7%90%D7%94-%D7%A7%D7%90%D7%91%D7%A8.jpg,https://www.cinema.co.il/event/%d7%94%d7%90%d7%95%d7%93%d7%99%d7%a1%d7%99%d7%90%d7%94-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-27,אולם 3,,20260927,20,27.09.2026 20:30,אולם 3,https://cintlv.presglobal.store/order/132402,,21246
132165,פארק היורה - לזכרו של סאם ניל,"פארק היורה (ארה""ב 1993)
בימוי: סטיבן שפילברג
משחק: סאם ניל, לורה דרן, ג'ף גולדבלום, ריצ'רד אטנבורו
JURASSIC PARK
Dir: Steven Spielberg
לג'ון האמונד (אטנבורו), מיליונר מזדקן, יש רעיון מטורף לפתוח פארק שעשועים שהאטרקציה המרכזית בו היא דינוזאורים. חוקריו של האמונד מצליחים להפיק DNA של דינוזאורים ולהחזירם לחיים. לפני פתיחת הפארק מזמין האמונד קבוצה של חוקרים נודעים כדי להתרשם מהפארק ולחוות עליו את דעתם אך כבר במהלך הסיור הראשוני צצות הבעיות. העניינים והחיות יוצאים משליטה. מרגע זה ועד הסוף הדרמטי הופך הסרט למסע הישרדות מדהים תוך התמודדות עם יצורים קדמוניים שחזרו ובגדול. הסרט הראשון והטוב ביותר בפרנצ'ייז. אחרי שנים רבות אצלנו על המסך הגדול. לא לפספס.
(127 דקות, אנגלית, תרגום לעברית)((127 min., Eng., Heb. Sub",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2024/10/%D7%A4%D7%90%D7%A8%D7%A7-%D7%94%D7%99%D7%95%D7%A8%D7%94.jpg,https://www.cinema.co.il/event/%d7%a4%d7%90%d7%a8%d7%a7-%d7%94%d7%99%d7%95%d7%a8%d7%94-%d7%9c%d7%96%d7%9b%d7%a8%d7%95-%d7%a9%d7%9c-%d7%a1%d7%90%d7%9d-%d7%a0%d7%99%d7%9c/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-28,אולם 4,,20260928,21,28.09.2026 17:30,אולם 4,https://cintlv.presglobal.store/order/132165,,21226
131740,השיגעון שלנו + הרצאה,"""השגעון שלנו"" - אירוע חד פעמי לט""ו באב
אחרי הלהיט העולמי ""זרים מושלמים"", פאולו ג'נובזה חוזר עם להיט חדש שסחף 2.5 מיליון איטלקים. ""השגעון שלנו"", קומדיה רומנטית מקסימה ומקורית המאפשרת הצצה למתרחש בראשיהם של פיירו ולארה במהלך הדייט הראשון שלהם. במהלך הערב נכיר את הקולות השונים בראש שלהם ואת הדמויות המרכיבות את אישיותם. ״השיגעון שלנו״ מפגיש אותנו עם הרומנטיות, האינסטינקטיביות, הרציונליות והקפריזיות שיש בכל אחד מאיתנו והקונפליקטים ביניהם. בואו להתאהב ולגלות את ההיגיון בשיגעון שלנו.

כשגבר ואשה נפגשים… הם מביאים ביחד איתם מקהלה שלמה של קולות פנימיים מופנמים, מודעים או פחות מודעים - שמבטאים את ההיסטוריה האישית שלהם, זכרונות הילדות, מערכת היחסים המשפחתית, חלומות, תשוקות וחששות. נדבר על כל אלה ועוד קצת...
ד""ר יעל דורון, פסיכולוגית שיקומית ואנליטיקאית קבוצתית. מנהלת ""מכון זוגות"", מתמחה בטיפול בנושאי זוגיות ויחסים. מלווה כמומחית את תכנית הטלוויזיה ""חתונה ממבט ראשון"".
השיגעון שלנו (איטליה 2025)
בימו",65.00 ILS,https://www.cinema.co.il/wp-content/uploads/2025/07/%D7%94%D7%A9%D7%92%D7%A2%D7%95%D7%9F-%D7%A9%D7%9C%D7%A0%D7%95.jpg,https://www.cinema.co.il/event/%d7%94%d7%a9%d7%92%d7%a2%d7%95%d7%9f-%d7%a9%d7%9c%d7%a0%d7%95-%d7%94%d7%a8%d7%a6%d7%90%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-28,אולם 3,,20260928,21,28.09.2026 20:00,אולם 3,https://cintlv.presglobal.store/order/131740,,18427
132095,ראידה אדון לעצמה,"ראידה אדון לעצמה (ישראל 2025)
 בימוי: ברכה זיסמן כהן
 HOLDING HER FROUND
 Dir: Bracha Zisman Cohen
 ""בחזה שלי יש שני לבבות פועמים, אם לב אחד יפסיק לפעום השני גם ישתתק וימות איתו. חלק ממני פלסטינית והחלק השני ישראלית"". ראידה אדון: אמנית וידאו-ארט, שחקנית וציירת, נושאת על גבה מטען גנטי, רגשי והיסטורי כבד – גם אם תנסה לברוח ממנו, הוא יתפוצץ באמנות שלה. ראידה היא הערבייה היחידה שהציגה תערוכת יחיד במוזיאון ישראל. למרות ההצלחה, ראידה לא מצליחה למצוא את מקומה כאמנית פלסטינית בישראל. חיפושיה אחר שייכות ובית לוקחים אותה עד פריז, שם היא מגלה שבעולם האמנות האירופאי תופסים אותה דווקא כישראלית ומתקשים לקבל את זהותה המורכבת . בכל מקום בו ראידה גרה עומדות מזוודות בהיכון לכל מצב. היא מרגישה לא פה ולא שם. רק האמנות היא בית.
 55 דקות, ערבית ועברית, תרגום לעברית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%A8%D7%90%D7%99%D7%93%D7%94-%D7%90%D7%93%D7%95%D7%9F-%D7%9C%D7%A2%D7%A6%D7%9E%D7%94.jpg,https://www.cinema.co.il/event/%d7%a8%d7%90%d7%99%d7%93%d7%94-%d7%90%d7%93%d7%95%d7%9f-%d7%9c%d7%a2%d7%a6%d7%9e%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-28,אולם 4,,20260928,21,28.09.2026 20:00,אולם 4,https://cintlv.presglobal.store/order/132095,במראה הישראלית,20184
132164,שליטה - לזכרו של סאם ניל,"מועדון הסרטים לבע""ח (בעלי עצבים חזקים) שליטה (צרפת 1981) בימוי: אנדז'יי זולאווסקי משחק: איזבל אדג'אני, סם ניל POSSESSION Dir: Andrjei Zulawski מותחן אימה ארוטי ומדמם, על תשוקה, בגידה, אובססיה והמפלצת מבפנים שמאיימת להתפרץ בכל רגע ולהפוך את העולם לגיהינום עלי אדמות. איזבל אדג'אני וסאם ניל מככבים כזוג נשוי שמידרדר לפסיכוזה סקסואלית מתקדמת. הסרט זיכה את הכוכבת שלו בפרס הסזאר ובפרס השחקנית הטובה ביותר בפסטיבל קאן. (123 דקות, צרפתית, תרגום לעברית) (123 min., Fre., Heb. Sub) כניסה מגיל 18. אזהרה הסרט כולל תכנים אשר עלולים להיות מטרידים עבור חלק מהצופים.",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%A9%D7%9C%D7%99%D7%98%D7%94.jpg,https://www.cinema.co.il/event/%d7%a9%d7%9c%d7%99%d7%98%d7%94-%d7%9c%d7%96%d7%9b%d7%a8%d7%95-%d7%a9%d7%9c-%d7%a1%d7%90%d7%9d-%d7%a0%d7%99%d7%9c/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-28,אולם 4,,20260928,21,28.09.2026 21:45,אולם 4,https://cintlv.presglobal.store/order/132164,בעלי עצבים חזקים,21225
